"","Methanobrevibacter_smithii","Rothia_mucilaginosa","Bifidobacterium_adolescentis","Bifidobacterium_animalis","Bifidobacterium_bifidum","Bifidobacterium_breve","Bifidobacterium_catenulatum","Bifidobacterium_dentium","Bifidobacterium_longum","Bifidobacterium_pseudocatenulatum","Adlercreutzia_equolifaciens","Collinsella_aerofaciens","Eggerthella_lenta","Eggerthella_unclassified","Gordonibacter_pamelaeae","Bacteroides_caccae","Bacteroides_cellulosilyticus","Bacteroides_dorei","Bacteroides_eggerthii","Bacteroides_faecis","Bacteroides_finegoldii","Bacteroides_fragilis","Bacteroides_massiliensis","Bacteroides_ovatus","Bacteroides_stercoris","Bacteroides_thetaiotaomicron","Bacteroides_uniformis","Bacteroides_vulgatus","Bacteroides_xylanisolvens","Bacteroidales_bacterium_ph8","Barnesiella_intestinihominis","Odoribacter_splanchnicus","Parabacteroides_distasonis","Parabacteroides_merdae","Parabacteroides_unclassified","Paraprevotella_clara","Paraprevotella_unclassified","Prevotella_copri","Alistipes_finegoldii","Alistipes_indistinctus","Alistipes_onderdonkii","Alistipes_putredinis","Alistipes_senegalensis","Alistipes_shahii","Alistipes_unclassified","Enterococcus_faecalis","Enterococcus_faecium","Lactobacillus_casei_paracasei","Lactobacillus_fermentum","Lactobacillus_gasseri","Lactobacillus_rhamnosus","Pediococcus_acidilactici","Lactococcus_lactis","Streptococcus_australis","Streptococcus_mutans","Streptococcus_parasanguinis","Streptococcus_salivarius","Streptococcus_sanguinis","Streptococcus_thermophilus","Streptococcus_vestibularis","Butyricicoccus_pullicaecorum","Clostridiaceae_bacterium_JC118","Clostridium_asparagiforme","Clostridium_bolteae","Clostridium_clostridioforme","Clostridium_hathewayi","Clostridium_leptum","Clostridium_nexile","Clostridium_scindens","Clostridium_symbiosum","Clostridiales_bacterium_1_7_47FAA","Flavonifractor_plautii","Eubacterium_eligens","Eubacterium_hallii","Eubacterium_ramulus","Eubacterium_rectale","Eubacterium_siraeum","Eubacterium_sp_3_1_31","Eubacterium_ventriosum","Anaerostipes_caccae","Anaerostipes_hadrus","Anaerostipes_unclassified","Blautia_hansenii","Blautia_hydrogenotrophica","Blautia_producta","Ruminococcus_gnavus","Ruminococcus_obeum","Ruminococcus_torques","Coprococcus_catus","Coprococcus_comes","Dorea_formicigenerans","Dorea_longicatena","Dorea_unclassified","Lachnospiraceae_bacterium_1_1_57FAA","Lachnospiraceae_bacterium_1_4_56FAA","Lachnospiraceae_bacterium_2_1_58FAA","Lachnospiraceae_bacterium_3_1_46FAA","Lachnospiraceae_bacterium_3_1_57FAA_CT1","Lachnospiraceae_bacterium_4_1_37FAA","Lachnospiraceae_bacterium_5_1_57FAA","Lachnospiraceae_bacterium_5_1_63FAA","Lachnospiraceae_bacterium_6_1_63FAA","Lachnospiraceae_bacterium_7_1_58FAA","Lachnospiraceae_bacterium_8_1_57FAA","Lachnospiraceae_bacterium_9_1_43BFAA","Roseburia_hominis","Roseburia_intestinalis","Roseburia_inulinivorans","Roseburia_unclassified","Oscillibacter_unclassified","Clostridium_bartlettii","Peptostreptococcaceae_noname_unclassified","Anaerotruncus_colihominis","Anaerotruncus_unclassified","Faecalibacterium_prausnitzii","Ruminococcaceae_bacterium_D16","Ruminococcus_bromii","Ruminococcus_callidus","Ruminococcus_lactaris","Ruminococcus_sp_5_1_39BFAA","Subdoligranulum_sp_4_3_54A2FAA","Subdoligranulum_unclassified","Coprobacillus_unclassified","Clostridium_ramosum","Erysipelotrichaceae_bacterium_21_3","Erysipelotrichaceae_bacterium_2_2_44A","Erysipelotrichaceae_bacterium_3_1_53","Erysipelotrichaceae_bacterium_5_2_54FAA","Erysipelotrichaceae_bacterium_6_1_45","Eubacterium_biforme","Eubacterium_dolichum","Holdemania_filiformis","Holdemania_unclassified","Turicibacter_unclassified","Acidaminococcus_unclassified","Dialister_invisus","Megasphaera_micronuciformis","Megasphaera_unclassified","Veillonella_atypica","Veillonella_dispar","Veillonella_parvula","Veillonella_unclassified","Burkholderiales_bacterium_1_1_47","Parasutterella_excrementihominis","Sutterella_wadsworthensis","Bilophila_unclassified","Bilophila_wadsworthia","Escherichia_coli","Escherichia_unclassified","Klebsiella_pneumoniae","Klebsiella_unclassified","Haemophilus_parainfluenzae","Akkermansia_muciniphila"
"Validation|UMCG1576297",0,0,4.55e-05,0,0,0,0,0,0,0,0,0,4.49e-05,0.0054489,0,0,0,0.0214867,0,0,0,0.026296,0,0,0,0.189139,0,0.239731,0,0,0,0,0,0,0.0003096,0.0160819,0.0101363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010143,0,0,0,0,0,0,0.0109006,0.0039227,0,0,0.007127,0,0,0.0010333,0,0.0133906,0.0640196,0,0.0831424,0,0,0,0,0.0001837,0,0,0,0,0.0337761,0.0111451,0.0053427,0,0.0439296,0,0,0.0119637,0.0028833,0,0.0013517,0,0,0,0.0018094,0.0365221,0,0,0.0028351,0,0,0.0505837,0.0065168,0,0,0.0038623,0,0,0,0,0,0,0,0,0,0,0.0140763,0.002063,0.0002329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250697,8.87e-05,0,0,0,0
"Validation|UMCG1705352",0.0343283,0,0.0732549,0,0.0316396,0,0,0,0.0176434,0,0,0.0402604,0,0,0,0.0144712,0.0005334,0.0087114,7.62e-05,0,0,0.0007023,0,0.0001505,0,0.005968,0.0256936,0.0129238,0.0005345,0.0010477,0.0212117,0,0.0004797,0.0046206,0.0094611,0.0008752,0.0014194,0.0428726,0.0018506,0,0.0045046,0.0088489,0,0.0007035,0,0,0,0,0,0,0,0,0,0,0.0001421,0.0157606,0.0452467,0,4.47e-05,0,0,0,0,0,0,0,6.17e-05,0,0,0,0,7.27e-05,0.001426,0.0257934,0,0.150105,0.0164333,0,0,0,0,0,0,0,0,0,0.0184959,0.0170442,0.0112726,0.0165754,0.0119172,0.009688,0,0,0,0,0.0016148,0,0,0,0.0001481,0,0.0002051,0,0,0,4.66e-05,0.0355599,0,0.0016771,0,0,0,0,0.0372808,0.0001215,0.0051037,7.01e-05,0.0296104,0.0373324,0,0.0878789,0,0,0,0,0,0,0,0.0044554,0,0,0,0,0,0,0,0,0,0,0.0001069,0,0,0,4.92e-05,0.0012742,0,0.0055144,0.000851,0,0,0,0
"Validation|UMCG1708847",0.107942,0,0,0,0,0,0,0,0,0,0.0009457,0,8.5e-06,0,0.0001416,0.006617,0,0.0025889,0,0,0,0,0.0015708,0.0002215,0,2.55e-05,0.0272224,0.0079353,0,0.0036116,0.0153538,0.0086888,0.0011111,0,0.0003404,0,0,0,0.0004148,0.0003129,0.0081703,0.0221695,0,0.0087872,0,0,0,0,0,0,0,0,0,0,0,5.67e-05,9.1e-06,0,0.0014423,0,0,0,0,9.79e-05,0,0.0017902,7.32e-05,0,0,0,0,0,0.0044917,0.0039555,0,0.0241525,0.0553439,0,0.0014647,0,0.0011462,0,0,0,0,0,0.0090107,0.0299824,0.0045461,0.0123254,0.0049381,0.0303589,0,0,0,0,0.0003263,0,0,0,0.0009588,0,0.0004622,0,0,0.0011719,0,0.0001053,0,0.0010431,0.0001521,0.0034366,0,0,0.0132429,0,0,0,0.0062546,0,0,0.195405,0,0,0,0,0,0,0,0.0062229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025818,0,0.0016367,0,0,0,0,0.110025
"Validation|UMCG2023308",0,0,0,0,0,0,0,0,0.0183197,0,0,0,4.59e-05,0.0218345,2.11e-05,0,0,0,0,0,0,0.0234051,0,0.0388391,0,0,0.0452287,0,0,0.0001085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000636,0.0018829,0,0,0,0,0,0,0.0003902,0,0,0,0,0,0,3.95e-05,4.77e-05,0.0099099,0.0348702,0.0311095,0.176165,0,0,7.3e-06,0,0.0010463,0,0,0,0.0002213,0.0607906,0.033016,0.0107996,0,0,0.0307695,0.0910995,0,0.0003019,0.0008301,0.0017731,0.0001124,0,0,0.0005321,0.0404427,0,5.64e-05,0.0128697,0,0,0.0425709,0.0013012,0,0.0005139,0.0001101,0.0005777,0,0,0.0610464,0,0,0,0,0.157452,0,0.0017502,0.0028127,0.0027758,0,0,0,0,0,0,0,0,0,0,0,0.0399153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Validation|UMCG2136686",0,0,0,0,0.0471292,0,0,0,0.0661313,0.0169429,0.0006347,0.0550902,0.0011931,0.0082152,0.0019953,0.0142496,0,0.0357515,0,0,0,0.0003187,0,9.4e-06,0,0.005605,0.0046203,0.0115064,0.0019253,0.0022542,0.0048231,0.0021074,0.01222,0.0106311,0,0,0,0,0.0017891,0,0.029531,0.0139948,0,0.0026392,0,0,0,0,0,0,0,0,0,0,0,0.0006762,0.0031739,0,0.0005027,0,0,0,0,7.28e-05,0,0,0.0002666,0,0,0,0,0.0006143,0.0057947,0.0275959,0.04104,0.114724,0.001587,0,0.0018017,0,0.0014831,0,0,0,0.0011448,0.0033325,0.0201089,0.0662737,0,0.0283792,0.0247254,0.0044625,0,0.0063127,0.0012551,0.0004581,0.0002404,0,0,0,3.78e-05,0,0.0020067,0,0,0.0008501,0,0.0091808,0,0.0049293,0.0019003,0.0118712,0,0,0.0734629,0,0.0486561,0,0.0015482,0.03792,0,0.0290859,3.31e-05,0.0001052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264995
"Validation|UMCG2739287",0,0,1.36e-05,2.37e-05,0,0,0,0,0.166352,0,0,0.0629983,0,0.0057034,0,0,0,2.25e-05,0,0,0,0.0266695,0,0,0,0,0.101352,0.0823057,0,0.0155111,0.0464661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004832,0,0,0,0,0,0,0,0,0,0,0.0022389,0.0025818,0,0.0681639,0,0,0,0,0.0013276,0.0003979,0.0006153,0.0489089,0.0042831,0,0.0028102,7.35e-05,0.0013035,0.0372916,0,0,0,0.0036732,0,0,0,0.0012906,0.0027843,0,0,0.0018291,0.0099473,0.0006546,0.0055186,0,0,0.0086267,0,0,0.0013337,0,0,0,0,0,0.0059247,0.0014596,0,0.0002207,0.0008657,0,0,0.0240791,0.0019055,0.016491,0.0073431,0,0.000709,0,0,0.117795,0,0,0,0,0,0,0.0017015,0.002965,0.0003952,0,0,0,0,0,0,0,0,0,0,0,0.054269,0,0,0,0,5.12e-05,0,0,0,0,0.002751,0,0,0,0,0,0,0
"Validation|UMCG2788516",0,0,1.07e-05,0,0,0,0,0,0.0378419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513082,0,0,0,0,0,0,0,0,0,0,0.0024242,9.82e-05,0,0,0.0002305,0,0,0,0.0001037,0.0486885,0,0,0.184636,0,0,0.0006026,0.0001695,0,0,0,4.64e-05,0,0,0,0,0,0.0284837,0,0,0,0.177207,0,0.0084339,0,0,0,0,0,0.0046401,0,0,0,0,0,0,0,0,0.0001101,0,0,0,0,0,0,0,0,0.0004246,0,0,0,0,0,0,0,0,0,0.0131773,0.0409076,0.0208387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117128,0,0,0,0,0,0,0.0116176,0.0046522,0,0,0,0.317539
"Validation|UMCG3243705",0,0,0.0477856,0.0511327,0.0211483,0,0.0028113,0,0.0112253,0,0.0002378,0.0310332,0,0.000244,0,0.0052734,0,0,0,0,0,0,0,0,0,0.0014624,0.015619,0.0159318,0.0005368,0.0039356,0.0044192,0,0.0001281,0.0121397,0,0.0021388,0.0040799,0.0404732,0.0002676,0,0,0,0,0.0028318,0,0,0,0,0,0,0,0,0,0,0,0.0006322,0.0142947,0,0.0121428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686267,0.0094186,0.0065283,0.0578854,0.0418632,0,0,0,0.0001226,0,0,0,0,0,0.0190186,0.0032895,0.0078478,0.0175127,0.0059583,0.0075514,0,0,0,0,9.16e-05,0,0,0,0.0057605,0,0,0.0020339,0,0,0,0.0043815,0.0058189,0.0004887,0.002288,0.0077389,0,0,0.108656,8.3e-06,0,0.023656,0.0005472,0.0123847,0,0.116635,0,0,0,0,0,0,0,0.0043743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059033,0,0,0.0007024,0,0,0,0,0
"Validation|UMCG3299495",0,0,0.0308816,0,0,0,0.0014103,3.32e-05,0.0369163,0,0,0.0466778,0,0,0,0.0120312,0,0.0010374,0,0.0054852,0,0.0020911,0.0526627,0.0026037,0.148048,0,0.0238667,0.0253879,0.0114996,0,0,0,0,0,0.0117539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002184,0.0003513,0,0.0027387,0,0,0,0,0,0,0,0,0,0,0,8.14e-05,0.0002884,0.0049571,0.0209228,0.0361222,0.0443663,0,0,0,0,0.0012443,0,0,0,0,0.0001292,0.0160358,0.0032171,0.019598,0.0593195,0.0030983,0.0134807,0,0.0001604,0,0,0.0001464,0,0,0,0.0041025,0,5.8e-06,0.0017018,0,0.0010464,0.0003126,0.0037784,0,0.0014778,0.0002921,0.002105,0,0,0.191358,0,0,0,0.008225,0.0287847,0,0.0405352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399212,0,0,0,0,0,0,0,0,0.0011984,0,0,0,0,0,0,0,0
"Validation|UMCG3321127",0,0,0.176097,0.0003968,0.0627258,0,0.0001685,0.0007675,0.152545,0,0,0,0.0021758,0.0052683,0.0042801,0.0039414,0,0,0,0,0,0.0018848,0,0.0027984,0,0.0054166,0.062903,0.0125926,0,0,0,0.0025763,0.0032209,0.0079644,0,0,0,0,0.0018942,0,0.0064531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005116,0.0010352,0,0.0327392,0,0,0,0,3.57e-05,4.3e-06,9.7e-05,0.023143,0,0,6.79e-05,0.0001419,6.57e-05,0,0.0304367,0,0.0361909,0,0,0.0110534,0,0.0017696,0,0,0,0.0008964,0.0241421,0.0002785,0.0111007,0,0.0052134,0.011765,0,0,0.0372846,0.001223,0.0020582,0,0,0,0.0001553,0.0014384,0,0.0002497,0,0,0,0,0,0.0013289,0.0109602,0.0010111,0.0017097,0,0,0.0528401,0,0,0,0,0.0818383,0,0.0055841,0.0002821,0,0,0,0,0,0,0,0,0,0,0,0,0.0306739,0,0,0,0,0,0,0,0,0.0051998,0.0021495,0,0,0.0004766,0,0,0,0.019231
"Validation|UMCG3595094",0,0,0.19441,0,0.122971,0,0,0.0002811,0.220273,0,0,0.134067,0.0012364,0.0083669,0.0016787,0,0,0,0,0,0,0,0,0.004224,0,0.0079098,0.0174114,0,0,0,0,0,0.0090462,0,0.0127971,0,0,0,0.0002318,0.001572,0.0052986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000238,0.0007647,0.0248457,0,0.0014266,0.0010147,0,0,0,0.0001011,0,0,0.012579,0,0,2.46e-05,0,8.62e-05,0.0030544,0.0028645,0.002495,0,0,0,0,0,0.0018594,0,0,0,0,0,0.0095852,0.0123417,0.0273692,0.0097862,0.0007145,0,0.0007931,0.0001152,0,0,0.0006721,0,0,0,0.0026981,0,5.38e-05,0,0,0,0.0014879,0,0.0021275,0.0128288,0.003922,0,0,0,0.0224221,0,0,0.0290519,0,0,0,0.0415194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146656,0,0,0,0,0,0,0,0,0,0,0,0,0.0001274,0,0,0,0
"Validation|UMCG3748218",0.0241905,0,0,0,0.110966,0,0,0.0583138,0.035553,0,0,0,0,0.0004748,0.0008027,0,0,0,0,0,0,0.0011439,0,0,0,0.0002013,0.0076505,0.0090333,0.0001713,0.0003179,0.0065293,0,0.003042,0,0,0.0003688,0.0008284,0,0,0,0,0,0,0,0.0008604,0,0,0,0,0,0,0,0,0,0.0055212,0.0241427,0.0123055,0,0.0049956,0.0122116,0,0,0,0.0057924,0,0,0.013872,0,0,0,0,0.0001442,0,0,0,0,0,0,0,0,0,0,0,0,0.000323,0.0014479,0.0844175,0.0056413,0.0020644,0.030143,0,0,0.0001263,0.196011,0,6.54e-05,0.0002498,0,0,0,0,0,0.0008147,0,0,0,0,0,0.0002282,0.0026963,0.0020558,0.0061304,0,0,0.177842,0.000678,0,0,0,0,0,0.0094639,2.74e-05,0,0,0,0,0,0,0.0157939,0,0,0,0,0,0.0106457,0,0,0,0,0.0002437,0,0,0,0,0,0,0.0002814,5.69e-05,0,0,0,0
"Validation|UMCG4000898",0,0,0.0160154,0,0.02189,0,0,0.0015871,0.0207203,0,0.0027699,0.02174,0.0001673,0.0003828,0.0035288,0.0039145,0.0040413,0.0121086,0,0.0033796,0,0.0017173,0,0.0009856,0.0573952,0,0.0012861,0.0215866,0.0010691,0.0017318,0.0135437,0,0,0.0210295,0,0.0057318,0.0238361,0,0,0,0,0.0001015,0,0,0.0067071,0,0,0,0,0,0,0,0,0,0.0012722,0.0120346,0.0117511,0,0.0037352,0.0234383,0,0,0,0,0,0,0.0004581,0,0,0,0,0,0.0050399,0.0133013,0.002998,0.21556,0.0001929,0,0.002522,0,0.0011434,0,0,0,0,0.0002755,0.0242287,0.0107553,0.008595,0.0279172,0.0045782,0.0052728,0,0,0,0,0,0,0,0,0.0003425,0,4.63e-05,0,0,0.0127686,0.051168,0.0380992,0,0.0053889,0.014518,0,0,0,0.133871,0.0001919,5.03e-05,0.0003639,0.0092196,0.0159735,0,0.0420431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004832,0,0,0,0.0001661,0,0,0,0,0,0,0,0
"Validation|UMCG4081271",0,0,0,0,0,0,0,0.0003844,0.125058,0,0.004572,0.117447,0.0039698,0.0040041,0.0109623,0.0024243,0.0048609,0.0147677,0,0,0,0,0,0.0018794,0,0.000251,0.0119263,0.003613,0,0,0.0036518,0,0,0.0074877,0,0,0,0,0.0015543,0,0.0762759,0.028036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00726,0.0030269,0,0.0326721,0,0,0,0,0.0003831,0,0,0,0,0,0,0,0,0.0044513,0.0267782,0.0004994,0.0419099,0.0005644,0,0.0076044,0,0.010402,0,0,0.0270267,0,0.0067259,0.0629157,0.0500616,0.0188135,0,0.0210968,0,0,0.0051019,0.004114,0.0090625,0.0030424,0,0,0,0.0116773,0,0.0014673,0,0,0.0111548,0.0192379,0.0004494,0,0.0053417,0.0003039,0.0018307,0,0,0.106178,0.0002061,0,0,0,0,0,0.0280211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Validation|UMCG4268471",0,0,0,0,0,0,0,0.0028061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0053475,0.0552802,0.253446,0,0.000719,0.0055852,0,0,0,0,0,0,0,0.0001289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203249,0,0,0,0,0,0,0.0348731,0.0018034,0,0,0,0
"Validation|UMCG4722506",0,0,0.260875,0,0.0845149,0,0,7.64e-05,0.0399379,0,0,0.0613325,0.0001732,0.0006021,0.0007182,0.0004072,0,0.005661,0,0.0002139,0,0,0.0023925,0.0003593,0,0,0.0024066,0.001321,8.31e-05,9.12e-05,0.0010812,0,2.86e-05,0.0021702,0,0,0,0.0200136,0.0003887,0.0003352,0.0010756,0.0095684,0,0.0006383,0,0,0,0,0,0,0,0,0,0,0,0.0047282,0.0235944,0,1.13e-05,0,0,0,0,0,0,0,6.17e-05,0,0,0,0,4.84e-05,0,0.0133608,0.00493,0.0324402,0,0,0.0017921,0,0.0033575,0,0,0,0,0.0027899,0.0061412,0.0057379,0.0013604,0.0278308,0.0086887,0.0158587,0,0.125436,0,0,0.0038904,0,0,0,0.0001457,0,0.000373,0,0,0,0,9.76e-05,0.000659,0.0019883,0.0047201,0.0036495,0,0,0.0693144,3.19e-05,0,0,0,0.0250725,0,0.0288106,0,0,0,0,0,0,0,0.0262086,0,0,0,0,0,0.0485729,0,0,0,0,0,0,0,0,0,0.0006639,0,0.0006764,0,0,0,0,0
"Validation|UMCG4789724",0,0,0.19145,0,0,0,0,0,0.0939022,0,0.0083584,0,0,0.0027233,0.0005001,0,0,0.0159277,0,0,0,0.0173421,0,0.0040615,0,0,0.0696377,0.0022616,5.63e-05,0.0024785,0.0114291,0,0,0.0033309,0,0,0,0,0,0,0.0054753,0.0382166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009869,0.0048697,0,0.0311765,0.0001711,0,0,0,0.0002771,0,0.0012933,0.0011082,0.0018022,0,0.0003219,7.69e-05,0.0012136,0.0006938,0.0113307,0,0.0004997,0.0027294,0,0.0021943,0,0,0,0,0,0,0,0.0126037,0.0053896,0.001002,0,0.0074755,0.0190711,0,0.0030814,4.82e-05,0,0,0,0,0,0.00685,0,0.0003275,0.0011108,0,0.0181495,0,4.9e-06,0,0.0039712,0,0.010141,0,0,0.0354006,1.32e-05,0.038709,0,0.0179717,0,0,0.022754,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013227,0,0,0,0,0,0,0,0,0,0,0,0.0130343,0,0,0,0,0
"Validation|UMCG4851027",0,0,0,0,0.133004,0,0,0,0.0592698,0,0,0.0038374,0,0,0,0,0,0,0,0,0,0.0007436,0,0,0,0,0,0.0249747,0,0,0,0,0.0018804,0,0.0022882,0.0008952,0.0027616,0.272297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000872,0.0071917,0,5.29e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075388,0.003675,0.113453,0,0,0.0075331,0,0.0001527,0,0,0,0,0.0009789,0.0001826,0.0129481,0,0,0.0241818,0.0397318,0,0,0.0002281,0,0,0,0,0,0.0114259,0,0,0.0094165,0,0,0,0,0.0001446,0,0,0.0005847,0,0,0.0228926,0,0,0,0.0001437,0.0731697,0,0.0003629,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107686,0,0,0,0,0,0,0,0,0.0166524,0,0,0,0,0,0,0,0
"Validation|UMCG5113553",0,0,0,0,0.0017939,0,0,0,0.029436,0.0669577,0,0.0107364,0.0033065,0.0031232,0.0001346,0.0262004,0,0.0035874,0.0817705,0,0,0,0,0.0033134,0,0,0.101937,0.002482,0.0013978,0,0,0,0.0001866,0.0103892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0082365,0.0214859,0,0,0,0,0,0,0.000333,0,0.0004201,0.0001993,0,0,0,0,0,0,0.0405731,0.0002565,0.0798867,0,0,0,0,0.0093388,0,0,0,0,0.0029803,0.0282983,0.0091093,0.0014365,0.0122108,0.0121964,0.0062157,0,0.0221222,0.0012722,0.0001227,0.0002389,0,0,0,0.003374,0,0,0,0,0.0004559,0.0025041,0,0.0008599,0.0011306,0.0057552,0.0035003,0,0,0.0577086,0,0,0.0893614,0,0.143905,0,0.0047234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674765,0,0,0,0,0.0018405,0,0,0,0,0,0,0,0,0,0,0,0
"Validation|UMCG5308346",0,0,0,0,0,0,0,0,0.114689,0,0,0,0.0008932,0.007026,0.0003727,0,0,0,0,0,0,0.32101,0,0,0,0,0,0,0,0,0.0096901,0,0,0,0,0,0,0,0.0029505,0,0,0,0,0.0024011,0.0057875,0,0,0,0,0,0,0,0,0,0.0002055,0.0003992,0.0075213,0,0,0.0002032,0,0,0,0.0152662,0.0002046,0.0163918,0.0050808,0,0,0.0020461,8.05e-05,0.0001265,0,0.0095717,0,0.0007204,0,0,0,0,0,0.0010607,0,0,3.29e-05,0.0008725,0.0005478,0.0974691,0.0026677,0,0.0001668,0.000638,0.0014128,0.0016723,0,0,0.0024758,0,0,0,0,0,0.0003691,0,0,0,0,0.0041198,0,0.0004128,0.0010791,0,0,0,0,0.001154,0.0815357,0,0,0.0583326,0,0.0282004,0.0008668,0.0001827,0,0,0,0,0,0,0,0,0,0,0,0.002008,0,0,0,0,0,0,0,0,0,0,0,0.0003355,0.000239,0,0,0,0
"Validation|UMCG5437940",0,0,0,0,0,0,0,0,0,0,0,0,0.0066056,0.0163615,0,0,0,0,0,0,0,0,0,0,0,0,0.109766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012311,0.0016732,0,0.104244,7.8e-05,0,0,0,5.46e-05,0.0501093,0.0006576,0,0,0,0.0172525,0.0079425,0.0015564,0,0.0180107,0,0,0,0,0,0,0,0,0,0,0.0018588,0.28326,0.0006607,0.0083677,0,0,0,0,0,0,0,0.0007622,0,0,0,0.0229368,1.83e-05,0,0,0.0005369,0,0,0.0986743,0,0,0,0.0082736,0,0,0,0.0026603,0,0,0,0,0,0,0.0039915,0.0057215,0.0037862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462567,0.0093152,0,0,0,0
"Validation|UMCG5613882",0,0,0,0,0.122417,0,0,0.0002807,0.520842,0,0,0,0,0.0269657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056513,0,0.0032178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001263,0.000723,0.0006939,0,0,0,0,0,0,0.0029264,0.0094616,0,2.28e-05,0.0043282,0,0,0,0,0,0,0,0.0027384,0,0,0,0,0.0062558,0,0,0,0.0028571,0.0395518,0.000469,0.0109311,0,0,0,0,0.0016222,0.0557662,0,0,0,0,0,0,0.0008474,0,0,0,0,0,0,0,8.34e-05,0.0036101,0,0,0,0,0,0,0,0,0,0,0,0.0027383,0.0021006,0.0013445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105849,0,0,0,0,0,0,0.0422386,0.002624,0,0,0,0.0004981
"Validation|UMCG5792346",0,0,0,0,0.0954661,0,0,0,0.0478424,0.120123,0,0.0876038,0.0048629,0.0063877,0.0018645,0,0,0.0332118,0,0.0038379,0,0.0087659,0,0,0.014614,0,0.040242,0,0,0.0011352,0,0,0.0025558,0,0.0058413,0.0003656,0.0046547,0,0.0001372,0,0.0050717,0.0266958,0,0.0035814,0,0,0,0,0,0,0,0,0,0,0,0.0011897,0.0029547,0,0,0,0,0,0,2.68e-05,0.0025329,2.97e-05,0.0040557,0,0,6.56e-05,6.67e-05,0.0004109,0,0,0,0,0,0,0,0,0.0005198,0.0008118,0,0,0.0004924,0.0164865,0.0070036,0.109074,0.0122855,0,0.0151548,0,0,0.0201168,0,0.0028964,4.68e-05,0,0,0.0110966,0.0058101,0,0.0017307,0,0,0.0011158,0,0,0.0166896,0.0138021,0.0027145,0,0,0,0,0,0,0,0,0.118565,0,0.0072483,0.0009977,0.0004368,0,0,0,0,0,0.0303873,0,0,0,0,0,0.0421079,0,0,0,0,0,0,0,0,0.0009517,0.0022363,0,0,0,0,0,0,0.0192784
